RTL,drop,spp,genome.count,gen.div
1,0.148148148,Burkholderia_mallei,27,0
1,0.185185185,Burkholderia_mallei,27,0
1,0.222222222,Burkholderia_mallei,27,0
1,0.259259259,Burkholderia_mallei,27,0
1,0.296296296,Burkholderia_mallei,27,0
1,0.333333333,Burkholderia_mallei,27,0
1,0.37037037,Burkholderia_mallei,27,0
1,0.407407407,Burkholderia_mallei,27,0
1,0.444444444,Burkholderia_mallei,27,0
1,0.481481481,Burkholderia_mallei,27,0
1,0.518518519,Burkholderia_mallei,27,0
1,0.555555556,Burkholderia_mallei,27,0
1,0.592592593,Burkholderia_mallei,27,0
1,0.62962963,Burkholderia_mallei,27,0
1,0.666666667,Burkholderia_mallei,27,0
1,0.703703704,Burkholderia_mallei,27,0
0.999994589,0.740740741,Burkholderia_mallei,27,5.00E-06
0.999989178,0.777777778,Burkholderia_mallei,27,1.10E-05
0.999983767,0.814814815,Burkholderia_mallei,27,1.60E-05
0.999978356,0.851851852,Burkholderia_mallei,27,2.20E-05
0.85916692,0.888888889,Burkholderia_mallei,27,0.140833
1,0,Burkholderia_pseudomallei,77,0
1,0.012987013,Burkholderia_pseudomallei,77,0
1,0.025974026,Burkholderia_pseudomallei,77,0
1,0.038961039,Burkholderia_pseudomallei,77,0
1,0.051948052,Burkholderia_pseudomallei,77,0
1,0.064935065,Burkholderia_pseudomallei,77,0
1,0.077922078,Burkholderia_pseudomallei,77,0
1,0.090909091,Burkholderia_pseudomallei,77,0
1,0.103896104,Burkholderia_pseudomallei,77,0
1,0.116883117,Burkholderia_pseudomallei,77,0
1,0.12987013,Burkholderia_pseudomallei,77,0
1,0.142857143,Burkholderia_pseudomallei,77,0
1,0.155844156,Burkholderia_pseudomallei,77,0
1,0.168831169,Burkholderia_pseudomallei,77,0
1,0.181818182,Burkholderia_pseudomallei,77,0
1,0.194805195,Burkholderia_pseudomallei,77,0
1,0.207792208,Burkholderia_pseudomallei,77,0
1,0.220779221,Burkholderia_pseudomallei,77,0
1,0.233766234,Burkholderia_pseudomallei,77,0
1,0.246753247,Burkholderia_pseudomallei,77,0
1,0.25974026,Burkholderia_pseudomallei,77,0
1,0.272727273,Burkholderia_pseudomallei,77,0
1,0.285714286,Burkholderia_pseudomallei,77,0
1,0.298701299,Burkholderia_pseudomallei,77,0
1,0.311688312,Burkholderia_pseudomallei,77,0
1,0.324675325,Burkholderia_pseudomallei,77,0
1,0.337662338,Burkholderia_pseudomallei,77,0
1,0.350649351,Burkholderia_pseudomallei,77,0
1,0.363636364,Burkholderia_pseudomallei,77,0
1,0.376623377,Burkholderia_pseudomallei,77,0
1,0.38961039,Burkholderia_pseudomallei,77,0
1,0.402597403,Burkholderia_pseudomallei,77,0
1,0.415584416,Burkholderia_pseudomallei,77,0
1,0.428571429,Burkholderia_pseudomallei,77,0
1,0.441558442,Burkholderia_pseudomallei,77,0
1,0.454545455,Burkholderia_pseudomallei,77,0
1,0.467532468,Burkholderia_pseudomallei,77,0
1,0.480519481,Burkholderia_pseudomallei,77,0
1,0.493506494,Burkholderia_pseudomallei,77,0
1,0.506493506,Burkholderia_pseudomallei,77,0
1,0.519480519,Burkholderia_pseudomallei,77,0
1,0.532467532,Burkholderia_pseudomallei,77,0
1,0.545454545,Burkholderia_pseudomallei,77,0
1,0.558441558,Burkholderia_pseudomallei,77,0
1,0.571428571,Burkholderia_pseudomallei,77,0
1,0.584415584,Burkholderia_pseudomallei,77,0
1,0.597402597,Burkholderia_pseudomallei,77,0
1,0.61038961,Burkholderia_pseudomallei,77,0
1,0.623376623,Burkholderia_pseudomallei,77,0
1,0.636363636,Burkholderia_pseudomallei,77,0
1,0.649350649,Burkholderia_pseudomallei,77,0
1,0.662337662,Burkholderia_pseudomallei,77,0
1,0.675324675,Burkholderia_pseudomallei,77,0
0.999998463,0.688311688,Burkholderia_pseudomallei,77,2.00E-06
0.999996926,0.701298701,Burkholderia_pseudomallei,77,3.00E-06
0.99999539,0.714285714,Burkholderia_pseudomallei,77,5.00E-06
0.999993853,0.727272727,Burkholderia_pseudomallei,77,6.00E-06
0.999992316,0.74025974,Burkholderia_pseudomallei,77,8.00E-06
0.999990779,0.753246753,Burkholderia_pseudomallei,77,9.00E-06
0.960010604,0.766233766,Burkholderia_pseudomallei,77,0.039989
0.960009067,0.779220779,Burkholderia_pseudomallei,77,0.039991
0.920034013,0.792207792,Burkholderia_pseudomallei,77,0.079966
0.880037189,0.805194805,Burkholderia_pseudomallei,77,0.119963
0.840051123,0.818181818,Burkholderia_pseudomallei,77,0.159949
0.800049944,0.831168831,Burkholderia_pseudomallei,77,0.19995
0.760061316,0.844155844,Burkholderia_pseudomallei,77,0.239939
0.720053223,0.857142857,Burkholderia_pseudomallei,77,0.279947
0.680040519,0.87012987,Burkholderia_pseudomallei,77,0.319959
0.640058294,0.883116883,Burkholderia_pseudomallei,77,0.359942
0.600047127,0.896103896,Burkholderia_pseudomallei,77,0.399953
0.560061316,0.909090909,Burkholderia_pseudomallei,77,0.439939
0.520043746,0.922077922,Burkholderia_pseudomallei,77,0.479956
0.440065722,0.935064935,Burkholderia_pseudomallei,77,0.559934
0.400060958,0.948051948,Burkholderia_pseudomallei,77,0.599939
0.280092513,0.961038961,Burkholderia_pseudomallei,77,0.719907
1,0,Burkholderia_thailandensis,18,0
1,0.055555556,Burkholderia_thailandensis,18,0
1,0.111111111,Burkholderia_thailandensis,18,0
1,0.166666667,Burkholderia_thailandensis,18,0
1,0.222222222,Burkholderia_thailandensis,18,0
1,0.277777778,Burkholderia_thailandensis,18,0
1,0.333333333,Burkholderia_thailandensis,18,0
1,0.388888889,Burkholderia_thailandensis,18,0
1,0.444444444,Burkholderia_thailandensis,18,0
1,0.5,Burkholderia_thailandensis,18,0
0.999999512,0.555555556,Burkholderia_thailandensis,18,0
0.999999105,0.611111111,Burkholderia_thailandensis,18,1.00E-06
0.999998698,0.666666667,Burkholderia_thailandensis,18,1.00E-06
0.99999821,0.722222222,Burkholderia_thailandensis,18,2.00E-06
0.974600268,0.777777778,Burkholderia_thailandensis,18,0.0254
0.949198095,0.833333333,Burkholderia_thailandensis,18,0.050802
1,0,Campylobacter_coli,20,0
1,0.05,Campylobacter_coli,20,0
1,0.1,Campylobacter_coli,20,0
1,0.15,Campylobacter_coli,20,0
0.999999809,0.2,Campylobacter_coli,20,0
0.982281,0.25,Campylobacter_coli,20,0.017719
0.97636607,0.3,Campylobacter_coli,20,0.023634
0.964560242,0.35,Campylobacter_coli,20,0.03544
0.964560013,0.4,Campylobacter_coli,20,0.03544
0.952752924,0.45,Campylobacter_coli,20,0.047247
0.911422802,0.5,Campylobacter_coli,20,0.088577
0.904680599,0.55,Campylobacter_coli,20,0.095319
0.904680408,0.6,Campylobacter_coli,20,0.09532
0.845640073,0.65,Campylobacter_coli,20,0.15436
0.816346085,0.7,Campylobacter_coli,20,0.183654
0.733463101,0.75,Campylobacter_coli,20,0.266537
0.703600341,0.8,Campylobacter_coli,20,0.2964
0.585071974,0.85,Campylobacter_coli,20,0.414928
1,0,Campylobacter_fetus,11,0
1,0.090909091,Campylobacter_fetus,11,0
0.999999669,0.181818182,Campylobacter_fetus,11,0
0.999999339,0.272727273,Campylobacter_fetus,11,1.00E-06
0.991547571,0.363636364,Campylobacter_fetus,11,0.008452
0.991547296,0.454545455,Campylobacter_fetus,11,0.008453
0.983095087,0.545454545,Campylobacter_fetus,11,0.016905
0.974658249,0.636363636,Campylobacter_fetus,11,0.025342
0.940901422,0.727272727,Campylobacter_fetus,11,0.059099
1,0,Campylobacter_jejuni,140,0
1,0.007142857,Campylobacter_jejuni,140,0
1,0.014285714,Campylobacter_jejuni,140,0
1,0.021428571,Campylobacter_jejuni,140,0
1,0.028571429,Campylobacter_jejuni,140,0
1,0.035714286,Campylobacter_jejuni,140,0
1,0.042857143,Campylobacter_jejuni,140,0
1,0.05,Campylobacter_jejuni,140,0
1,0.057142857,Campylobacter_jejuni,140,0
1,0.064285714,Campylobacter_jejuni,140,0
1,0.071428571,Campylobacter_jejuni,140,0
1,0.078571429,Campylobacter_jejuni,140,0
1,0.085714286,Campylobacter_jejuni,140,0
1,0.092857143,Campylobacter_jejuni,140,0
1,0.1,Campylobacter_jejuni,140,0
1,0.107142857,Campylobacter_jejuni,140,0
1,0.114285714,Campylobacter_jejuni,140,0
1,0.121428571,Campylobacter_jejuni,140,0
1,0.128571429,Campylobacter_jejuni,140,0
1,0.135714286,Campylobacter_jejuni,140,0
1,0.142857143,Campylobacter_jejuni,140,0
1,0.15,Campylobacter_jejuni,140,0
1,0.157142857,Campylobacter_jejuni,140,0
1,0.164285714,Campylobacter_jejuni,140,0
1,0.171428571,Campylobacter_jejuni,140,0
1,0.178571429,Campylobacter_jejuni,140,0
1,0.185714286,Campylobacter_jejuni,140,0
1,0.192857143,Campylobacter_jejuni,140,0
1,0.2,Campylobacter_jejuni,140,0
1,0.207142857,Campylobacter_jejuni,140,0
1,0.214285714,Campylobacter_jejuni,140,0
1,0.221428571,Campylobacter_jejuni,140,0
1,0.228571429,Campylobacter_jejuni,140,0
1,0.235714286,Campylobacter_jejuni,140,0
1,0.242857143,Campylobacter_jejuni,140,0
1,0.25,Campylobacter_jejuni,140,0
1,0.257142857,Campylobacter_jejuni,140,0
1,0.264285714,Campylobacter_jejuni,140,0
1,0.271428571,Campylobacter_jejuni,140,0
1,0.278571429,Campylobacter_jejuni,140,0
1,0.285714286,Campylobacter_jejuni,140,0
1,0.292857143,Campylobacter_jejuni,140,0
1,0.3,Campylobacter_jejuni,140,0
1,0.307142857,Campylobacter_jejuni,140,0
1,0.314285714,Campylobacter_jejuni,140,0
1,0.321428571,Campylobacter_jejuni,140,0
1,0.328571429,Campylobacter_jejuni,140,0
1,0.335714286,Campylobacter_jejuni,140,0
1,0.342857143,Campylobacter_jejuni,140,0
1,0.35,Campylobacter_jejuni,140,0
1,0.357142857,Campylobacter_jejuni,140,0
1,0.364285714,Campylobacter_jejuni,140,0
1,0.371428571,Campylobacter_jejuni,140,0
1,0.378571429,Campylobacter_jejuni,140,0
1,0.385714286,Campylobacter_jejuni,140,0
1,0.392857143,Campylobacter_jejuni,140,0
1,0.4,Campylobacter_jejuni,140,0
1,0.407142857,Campylobacter_jejuni,140,0
1,0.414285714,Campylobacter_jejuni,140,0
1,0.421428571,Campylobacter_jejuni,140,0
1,0.428571429,Campylobacter_jejuni,140,0
1,0.435714286,Campylobacter_jejuni,140,0
1,0.442857143,Campylobacter_jejuni,140,0
1,0.45,Campylobacter_jejuni,140,0
1,0.457142857,Campylobacter_jejuni,140,0
1,0.464285714,Campylobacter_jejuni,140,0
1,0.471428571,Campylobacter_jejuni,140,0
1,0.478571429,Campylobacter_jejuni,140,0
1,0.485714286,Campylobacter_jejuni,140,0
1,0.492857143,Campylobacter_jejuni,140,0
1,0.5,Campylobacter_jejuni,140,0
1,0.507142857,Campylobacter_jejuni,140,0
1,0.514285714,Campylobacter_jejuni,140,0
1,0.521428571,Campylobacter_jejuni,140,0
1,0.528571429,Campylobacter_jejuni,140,0
1,0.535714286,Campylobacter_jejuni,140,0
1,0.542857143,Campylobacter_jejuni,140,0
1,0.55,Campylobacter_jejuni,140,0
1,0.557142857,Campylobacter_jejuni,140,0
1,0.564285714,Campylobacter_jejuni,140,0
1,0.571428571,Campylobacter_jejuni,140,0
1,0.578571429,Campylobacter_jejuni,140,0
1,0.585714286,Campylobacter_jejuni,140,0
1,0.592857143,Campylobacter_jejuni,140,0
1,0.6,Campylobacter_jejuni,140,0
0.999999871,0.607142857,Campylobacter_jejuni,140,0
0.999999741,0.614285714,Campylobacter_jejuni,140,0
0.999999612,0.621428571,Campylobacter_jejuni,140,0
0.999999504,0.628571429,Campylobacter_jejuni,140,0
0.999999396,0.635714286,Campylobacter_jejuni,140,1.00E-06
0.999999267,0.642857143,Campylobacter_jejuni,140,1.00E-06
0.999999137,0.65,Campylobacter_jejuni,140,1.00E-06
0.999999029,0.657142857,Campylobacter_jejuni,140,1.00E-06
0.996672587,0.664285714,Campylobacter_jejuni,140,0.003327
0.993345259,0.671428571,Campylobacter_jejuni,140,0.006655
0.990017889,0.678571429,Campylobacter_jejuni,140,0.009982
0.986690239,0.685714286,Campylobacter_jejuni,140,0.01331
0.983365522,0.692857143,Campylobacter_jejuni,140,0.016634
0.980039489,0.7,Campylobacter_jejuni,140,0.019961
0.980039381,0.707142857,Campylobacter_jejuni,140,0.019961
0.976713068,0.714285714,Campylobacter_jejuni,140,0.023287
0.970059945,0.721428571,Campylobacter_jejuni,140,0.02994
0.963404644,0.728571429,Campylobacter_jejuni,140,0.036595
0.960077144,0.735714286,Campylobacter_jejuni,140,0.039923
0.955761087,0.742857143,Campylobacter_jejuni,140,0.044239
0.949107921,0.75,Campylobacter_jejuni,140,0.050892
0.949107813,0.757142857,Campylobacter_jejuni,140,0.050892
0.942456459,0.764285714,Campylobacter_jejuni,140,0.057544
0.932489902,0.771428571,Campylobacter_jejuni,140,0.06751
0.932489773,0.778571429,Campylobacter_jejuni,140,0.06751
0.928416573,0.785714286,Campylobacter_jejuni,140,0.071583
0.92509192,0.792857143,Campylobacter_jejuni,140,0.074908
0.917684986,0.8,Campylobacter_jejuni,140,0.082315
0.907696663,0.807142857,Campylobacter_jejuni,140,0.092303
0.893979342,0.814285714,Campylobacter_jejuni,140,0.106021
0.893979213,0.821428571,Campylobacter_jejuni,140,0.106021
0.883998245,0.828571429,Campylobacter_jejuni,140,0.116002
0.864016119,0.835714286,Campylobacter_jejuni,140,0.135984
0.848350158,0.842857143,Campylobacter_jejuni,140,0.15165
0.824970207,0.85,Campylobacter_jejuni,140,0.17503
0.801673826,0.857142857,Campylobacter_jejuni,140,0.198326
0.795021243,0.864285714,Campylobacter_jejuni,140,0.204979
0.791692341,0.871428571,Campylobacter_jejuni,140,0.208308
0.775424435,0.878571429,Campylobacter_jejuni,140,0.224576
0.752124452,0.885714286,Campylobacter_jejuni,140,0.247876
0.715508969,0.892857143,Campylobacter_jejuni,140,0.284491
0.696349771,0.9,Campylobacter_jejuni,140,0.30365
0.659686419,0.907142857,Campylobacter_jejuni,140,0.340314
0.622984325,0.914285714,Campylobacter_jejuni,140,0.377016
0.602993634,0.921428571,Campylobacter_jejuni,140,0.397006
0.573019841,0.928571429,Campylobacter_jejuni,140,0.42698
0.526166339,0.935714286,Campylobacter_jejuni,140,0.473834
0.490356008,0.942857143,Campylobacter_jejuni,140,0.509644
0.437007226,0.95,Campylobacter_jejuni,140,0.562993
0.38696463,0.957142857,Campylobacter_jejuni,140,0.613035
0.343819632,0.964285714,Campylobacter_jejuni,140,0.65618
0.300567852,0.971428571,Campylobacter_jejuni,140,0.699432
0.2321557,0.978571429,Campylobacter_jejuni,140,0.767844
1,0,Candidatus_Sulcia_muelleri,24,0
0.999452689,0.041666667,Candidatus_Sulcia_muelleri,24,0.000547
0.998121405,0.083333333,Candidatus_Sulcia_muelleri,24,0.001879
0.996680548,0.125,Candidatus_Sulcia_muelleri,24,0.003319
0.995211509,0.166666667,Candidatus_Sulcia_muelleri,24,0.004788
0.993252676,0.208333333,Candidatus_Sulcia_muelleri,24,0.006747
0.991353826,0.25,Candidatus_Sulcia_muelleri,24,0.008646
0.988118907,0.291666667,Candidatus_Sulcia_muelleri,24,0.011881
0.985627687,0.333333333,Candidatus_Sulcia_muelleri,24,0.014372
0.981243751,0.375,Candidatus_Sulcia_muelleri,24,0.018756
0.973465497,0.416666667,Candidatus_Sulcia_muelleri,24,0.026535
0.962428905,0.458333333,Candidatus_Sulcia_muelleri,24,0.037571
0.951577095,0.5,Candidatus_Sulcia_muelleri,24,0.048423
0.940578024,0.541666667,Candidatus_Sulcia_muelleri,24,0.059422
0.930844533,0.583333333,Candidatus_Sulcia_muelleri,24,0.069155
0.914263672,0.625,Candidatus_Sulcia_muelleri,24,0.085736
0.897234088,0.666666667,Candidatus_Sulcia_muelleri,24,0.102766
0.878000053,0.708333333,Candidatus_Sulcia_muelleri,24,0.122
0.85600454,0.75,Candidatus_Sulcia_muelleri,24,0.143995
0.821324183,0.791666667,Candidatus_Sulcia_muelleri,24,0.178676
0.804492444,0.833333333,Candidatus_Sulcia_muelleri,24,0.195508
0.768310846,0.875,Candidatus_Sulcia_muelleri,24,0.231689
1,0,Chlamydia_pneumoniae,11,0
1,0.090909091,Chlamydia_pneumoniae,11,0
1,0.181818182,Chlamydia_pneumoniae,11,0
1,0.272727273,Chlamydia_pneumoniae,11,0
1,0.363636364,Chlamydia_pneumoniae,11,0
1,0.454545455,Chlamydia_pneumoniae,11,0
0.999998707,0.545454545,Chlamydia_pneumoniae,11,1.00E-06
0.999997414,0.636363636,Chlamydia_pneumoniae,11,3.00E-06
0.960073942,0.727272727,Chlamydia_pneumoniae,11,0.039926
1,0,Chlamydia_psittaci,16,0
1,0.0625,Chlamydia_psittaci,16,0
1,0.125,Chlamydia_psittaci,16,0
1,0.1875,Chlamydia_psittaci,16,0
1,0.25,Chlamydia_psittaci,16,0
1,0.3125,Chlamydia_psittaci,16,0
1,0.375,Chlamydia_psittaci,16,0
0.999999559,0.4375,Chlamydia_psittaci,16,0
0.987155273,0.5,Chlamydia_psittaci,16,0.012845
0.987154833,0.5625,Chlamydia_psittaci,16,0.012845
0.975798361,0.625,Chlamydia_psittaci,16,0.024202
0.964262177,0.6875,Chlamydia_psittaci,16,0.035738
0.930164256,0.75,Chlamydia_psittaci,16,0.069836
0.802807099,0.8125,Chlamydia_psittaci,16,0.197193
1,0,Chlamydia_trachomatis,85,0
1,0.011764706,Chlamydia_trachomatis,85,0
1,0.023529412,Chlamydia_trachomatis,85,0
1,0.035294118,Chlamydia_trachomatis,85,0
1,0.047058824,Chlamydia_trachomatis,85,0
1,0.058823529,Chlamydia_trachomatis,85,0
1,0.070588235,Chlamydia_trachomatis,85,0
1,0.082352941,Chlamydia_trachomatis,85,0
1,0.094117647,Chlamydia_trachomatis,85,0
1,0.105882353,Chlamydia_trachomatis,85,0
1,0.117647059,Chlamydia_trachomatis,85,0
1,0.129411765,Chlamydia_trachomatis,85,0
1,0.141176471,Chlamydia_trachomatis,85,0
1,0.152941176,Chlamydia_trachomatis,85,0
1,0.164705882,Chlamydia_trachomatis,85,0
1,0.176470588,Chlamydia_trachomatis,85,0
1,0.188235294,Chlamydia_trachomatis,85,0
1,0.2,Chlamydia_trachomatis,85,0
1,0.211764706,Chlamydia_trachomatis,85,0
1,0.223529412,Chlamydia_trachomatis,85,0
1,0.235294118,Chlamydia_trachomatis,85,0
1,0.247058824,Chlamydia_trachomatis,85,0
1,0.258823529,Chlamydia_trachomatis,85,0
1,0.270588235,Chlamydia_trachomatis,85,0
1,0.282352941,Chlamydia_trachomatis,85,0
1,0.294117647,Chlamydia_trachomatis,85,0
1,0.305882353,Chlamydia_trachomatis,85,0
1,0.317647059,Chlamydia_trachomatis,85,0
1,0.329411765,Chlamydia_trachomatis,85,0
1,0.341176471,Chlamydia_trachomatis,85,0
1,0.352941176,Chlamydia_trachomatis,85,0
1,0.364705882,Chlamydia_trachomatis,85,0
1,0.376470588,Chlamydia_trachomatis,85,0
1,0.388235294,Chlamydia_trachomatis,85,0
1,0.4,Chlamydia_trachomatis,85,0
1,0.411764706,Chlamydia_trachomatis,85,0
1,0.423529412,Chlamydia_trachomatis,85,0
1,0.435294118,Chlamydia_trachomatis,85,0
1,0.447058824,Chlamydia_trachomatis,85,0
0.999999882,0.458823529,Chlamydia_trachomatis,85,0
0.999999741,0.470588235,Chlamydia_trachomatis,85,0
0.999999599,0.482352941,Chlamydia_trachomatis,85,0
0.99999934,0.494117647,Chlamydia_trachomatis,85,1.00E-06
0.999999198,0.505882353,Chlamydia_trachomatis,85,1.00E-06
0.999999081,0.517647059,Chlamydia_trachomatis,85,1.00E-06
0.996334876,0.529411765,Chlamydia_trachomatis,85,0.003665
0.996334758,0.541176471,Chlamydia_trachomatis,85,0.003665
0.99633464,0.552941176,Chlamydia_trachomatis,85,0.003665
0.992669092,0.564705882,Chlamydia_trachomatis,85,0.007331
0.989001304,0.576470588,Chlamydia_trachomatis,85,0.010999
0.989001163,0.588235294,Chlamydia_trachomatis,85,0.010999
0.989001021,0.6,Chlamydia_trachomatis,85,0.010999
0.989000904,0.611764706,Chlamydia_trachomatis,85,0.010999
0.985333399,0.623529412,Chlamydia_trachomatis,85,0.014667
0.981664267,0.635294118,Chlamydia_trachomatis,85,0.018336
0.97799622,0.647058824,Chlamydia_trachomatis,85,0.022004
0.970665241,0.658823529,Chlamydia_trachomatis,85,0.029335
0.963330844,0.670588235,Chlamydia_trachomatis,85,0.036669
0.963330726,0.682352941,Chlamydia_trachomatis,85,0.036669
0.955994797,0.694117647,Chlamydia_trachomatis,85,0.044005
0.955994679,0.705882353,Chlamydia_trachomatis,85,0.044005
0.944978491,0.717647059,Chlamydia_trachomatis,85,0.055022
0.933986184,0.729411765,Chlamydia_trachomatis,85,0.066014
0.926656526,0.741176471,Chlamydia_trachomatis,85,0.073343
0.919319253,0.752941176,Chlamydia_trachomatis,85,0.080681
0.906139131,0.764705882,Chlamydia_trachomatis,85,0.093861
0.906139013,0.776470588,Chlamydia_trachomatis,85,0.093861
0.884143508,0.788235294,Chlamydia_trachomatis,85,0.115856
0.876813071,0.8,Chlamydia_trachomatis,85,0.123187
0.87681293,0.811764706,Chlamydia_trachomatis,85,0.123187
0.869474077,0.823529412,Chlamydia_trachomatis,85,0.130526
0.848958946,0.835294118,Chlamydia_trachomatis,85,0.151041
0.830605885,0.847058824,Chlamydia_trachomatis,85,0.169394
0.830605767,0.858823529,Chlamydia_trachomatis,85,0.169394
0.810296964,0.870588235,Chlamydia_trachomatis,85,0.189703
0.788266804,0.882352941,Chlamydia_trachomatis,85,0.211733
0.764279864,0.894117647,Chlamydia_trachomatis,85,0.23572
0.749589122,0.905882353,Chlamydia_trachomatis,85,0.250411
0.721887645,0.917647059,Chlamydia_trachomatis,85,0.278112
0.718220941,0.929411765,Chlamydia_trachomatis,85,0.281779
0.69032728,0.941176471,Chlamydia_trachomatis,85,0.309673
0.656734107,0.952941176,Chlamydia_trachomatis,85,0.343266
0.612671122,0.964705882,Chlamydia_trachomatis,85,0.387329
1,0,Citrobacter_freundii,13,0
1,0.076923077,Citrobacter_freundii,13,0
1,0.153846154,Citrobacter_freundii,13,0
1,0.230769231,Citrobacter_freundii,13,0
1,0.307692308,Citrobacter_freundii,13,0
1,0.384615385,Citrobacter_freundii,13,0
0.999999029,0.461538462,Citrobacter_freundii,13,1.00E-06
0.999998058,0.538461538,Citrobacter_freundii,13,2.00E-06
0.949743431,0.615384615,Citrobacter_freundii,13,0.050257
0.949742621,0.692307692,Citrobacter_freundii,13,0.050257
0.949740841,0.769230769,Citrobacter_freundii,13,0.050259
1,0,Clostridioides_difficile,31,0
1,0.032258065,Clostridioides_difficile,31,0
1,0.064516129,Clostridioides_difficile,31,0
1,0.096774194,Clostridioides_difficile,31,0
1,0.129032258,Clostridioides_difficile,31,0
1,0.161290323,Clostridioides_difficile,31,0
1,0.193548387,Clostridioides_difficile,31,0
1,0.225806452,Clostridioides_difficile,31,0
1,0.258064516,Clostridioides_difficile,31,0
1,0.290322581,Clostridioides_difficile,31,0
1,0.322580645,Clostridioides_difficile,31,0
1,0.35483871,Clostridioides_difficile,31,0
1,0.387096774,Clostridioides_difficile,31,0
1,0.419354839,Clostridioides_difficile,31,0
1,0.451612903,Clostridioides_difficile,31,0
1,0.483870968,Clostridioides_difficile,31,0
1,0.516129032,Clostridioides_difficile,31,0
1,0.548387097,Clostridioides_difficile,31,0
0.999999074,0.580645161,Clostridioides_difficile,31,1.00E-06
0.999997962,0.612903226,Clostridioides_difficile,31,2.00E-06
0.99999685,0.64516129,Clostridioides_difficile,31,3.00E-06
0.999995738,0.677419355,Clostridioides_difficile,31,4.00E-06
0.968796208,0.709677419,Clostridioides_difficile,31,0.031204
0.937596677,0.741935484,Clostridioides_difficile,31,0.062403
0.906373429,0.774193548,Clostridioides_difficile,31,0.093627
0.875169452,0.806451613,Clostridioides_difficile,31,0.124831
0.844005683,0.838709677,Clostridioides_difficile,31,0.155994
0.81258732,0.870967742,Clostridioides_difficile,31,0.187413
0.750181959,0.903225806,Clostridioides_difficile,31,0.249818
1,0,Clostridium_botulinum,40,0
1,0.025,Clostridium_botulinum,40,0
1,0.05,Clostridium_botulinum,40,0
1,0.075,Clostridium_botulinum,40,0
1,0.1,Clostridium_botulinum,40,0
1,0.125,Clostridium_botulinum,40,0
1,0.15,Clostridium_botulinum,40,0
1,0.175,Clostridium_botulinum,40,0
1,0.2,Clostridium_botulinum,40,0
1,0.225,Clostridium_botulinum,40,0
1,0.25,Clostridium_botulinum,40,0
1,0.275,Clostridium_botulinum,40,0
1,0.3,Clostridium_botulinum,40,0
1,0.325,Clostridium_botulinum,40,0
1,0.35,Clostridium_botulinum,40,0
1,0.375,Clostridium_botulinum,40,0
0.999999989,0.4,Clostridium_botulinum,40,0
0.999999979,0.425,Clostridium_botulinum,40,0
0.999999968,0.45,Clostridium_botulinum,40,0
0.999727611,0.475,Clostridium_botulinum,40,0.000272
0.9997276,0.5,Clostridium_botulinum,40,0.000272
0.999455131,0.525,Clostridium_botulinum,40,0.000545
0.998868643,0.55,Clostridium_botulinum,40,0.001131
0.998051432,0.575,Clostridium_botulinum,40,0.001949
0.997175757,0.6,Clostridium_botulinum,40,0.002824
0.995500309,0.625,Clostridium_botulinum,40,0.0045
0.993331117,0.65,Clostridium_botulinum,40,0.006669
0.991954828,0.675,Clostridium_botulinum,40,0.008045
0.990105193,0.7,Clostridium_botulinum,40,0.009895
0.987909578,0.725,Clostridium_botulinum,40,0.01209
0.983518801,0.75,Clostridium_botulinum,40,0.016481
0.978942184,0.775,Clostridium_botulinum,40,0.021058
0.975867701,0.8,Clostridium_botulinum,40,0.024132
0.970581761,0.825,Clostridium_botulinum,40,0.029418
0.966281783,0.85,Clostridium_botulinum,40,0.033718
0.960660603,0.875,Clostridium_botulinum,40,0.039339
0.948124029,0.9,Clostridium_botulinum,40,0.051876
0.938041862,0.925,Clostridium_botulinum,40,0.061958
1,0,Clostridium_perfringens,12,0
1,0.083333333,Clostridium_perfringens,12,0
0.999998957,0.166666667,Clostridium_perfringens,12,1.00E-06
0.967816938,0.25,Clostridium_perfringens,12,0.032183
0.935591325,0.333333333,Clostridium_perfringens,12,0.064409
0.90341014,0.416666667,Clostridium_perfringens,12,0.09659
0.839035881,0.5,Clostridium_perfringens,12,0.160964
0.806854696,0.583333333,Clostridium_perfringens,12,0.193145
0.678046523,0.666666667,Clostridium_perfringens,12,0.321953
0.452686869,0.75,Clostridium_perfringens,12,0.547313
1,0,Corynebacterium_diphtheriae,18,0
1,0.055555556,Corynebacterium_diphtheriae,18,0
1,0.111111111,Corynebacterium_diphtheriae,18,0
1,0.166666667,Corynebacterium_diphtheriae,18,0
0.999999039,0.222222222,Corynebacterium_diphtheriae,18,1.00E-06
0.999998238,0.277777778,Corynebacterium_diphtheriae,18,2.00E-06
0.999997437,0.333333333,Corynebacterium_diphtheriae,18,3.00E-06
0.972427697,0.388888889,Corynebacterium_diphtheriae,18,0.027572
0.944823192,0.444444444,Corynebacterium_diphtheriae,18,0.055177
0.862097311,0.5,Corynebacterium_diphtheriae,18,0.137903
0.77926313,0.555555556,Corynebacterium_diphtheriae,18,0.220737
0.724128297,0.611111111,Corynebacterium_diphtheriae,18,0.275872
0.638406861,0.666666667,Corynebacterium_diphtheriae,18,0.361593
0.609852968,0.722222222,Corynebacterium_diphtheriae,18,0.390147
0.609852167,0.777777778,Corynebacterium_diphtheriae,18,0.390148
0.52711347,0.833333333,Corynebacterium_diphtheriae,18,0.472887
1,0,Corynebacterium_glutamicum,24,0
