"RTL","drop","spp","genome.count","year","gen.div"
1,0,"[Haemophilus]_ducreyi",13,2020,0
1,0.0769230769230769,"[Haemophilus]_ducreyi",13,2020,0
1,0.153846153846154,"[Haemophilus]_ducreyi",13,2020,0
1,0.230769230769231,"[Haemophilus]_ducreyi",13,2020,0
0.999999295082936,0.307692307692308,"[Haemophilus]_ducreyi",13,2020,1e-06
0.999998590165871,0.384615384615385,"[Haemophilus]_ducreyi",13,2020,1e-06
0.999997744265394,0.461538461538462,"[Haemophilus]_ducreyi",13,2020,2e-06
0.999996898364916,0.538461538461538,"[Haemophilus]_ducreyi",13,2020,3e-06
0.999996052464439,0.615384615384615,"[Haemophilus]_ducreyi",13,2020,4e-06
0.97835185596909,0.692307692307692,"[Haemophilus]_ducreyi",13,2020,0.021648
0.956709774224933,0.769230769230769,"[Haemophilus]_ducreyi",13,2020,0.04329
1,0,"Acetobacter_pasteurianus",13,2020,0
1,0.0769230769230769,"Acetobacter_pasteurianus",13,2020,0
1,0.153846153846154,"Acetobacter_pasteurianus",13,2020,0
1,0.230769230769231,"Acetobacter_pasteurianus",13,2020,0
1,0.307692307692308,"Acetobacter_pasteurianus",13,2020,0
1,0.384615384615385,"Acetobacter_pasteurianus",13,2020,0
1,0.461538461538462,"Acetobacter_pasteurianus",13,2020,0
1,0.538461538461538,"Acetobacter_pasteurianus",13,2020,0
1,0.615384615384615,"Acetobacter_pasteurianus",13,2020,0
0.999998626165664,0.692307692307692,"Acetobacter_pasteurianus",13,2020,1e-06
0.956557434930397,0.769230769230769,"Acetobacter_pasteurianus",13,2020,0.043443
1,0,"Acinetobacter_baumannii",105,2020,0
1,0.00952380952380949,"Acinetobacter_baumannii",105,2020,0
1,0.0190476190476191,"Acinetobacter_baumannii",105,2020,0
1,0.0285714285714286,"Acinetobacter_baumannii",105,2020,0
1,0.0380952380952381,"Acinetobacter_baumannii",105,2020,0
1,0.0476190476190477,"Acinetobacter_baumannii",105,2020,0
1,0.0571428571428572,"Acinetobacter_baumannii",105,2020,0
1,0.0666666666666667,"Acinetobacter_baumannii",105,2020,0
1,0.0761904761904761,"Acinetobacter_baumannii",105,2020,0
1,0.0857142857142857,"Acinetobacter_baumannii",105,2020,0
1,0.0952380952380952,"Acinetobacter_baumannii",105,2020,0
1,0.104761904761905,"Acinetobacter_baumannii",105,2020,0
1,0.114285714285714,"Acinetobacter_baumannii",105,2020,0
1,0.123809523809524,"Acinetobacter_baumannii",105,2020,0
1,0.133333333333333,"Acinetobacter_baumannii",105,2020,0
1,0.142857142857143,"Acinetobacter_baumannii",105,2020,0
1,0.152380952380952,"Acinetobacter_baumannii",105,2020,0
1,0.161904761904762,"Acinetobacter_baumannii",105,2020,0
1,0.171428571428571,"Acinetobacter_baumannii",105,2020,0
1,0.180952380952381,"Acinetobacter_baumannii",105,2020,0
1,0.19047619047619,"Acinetobacter_baumannii",105,2020,0
1,0.2,"Acinetobacter_baumannii",105,2020,0
1,0.20952380952381,"Acinetobacter_baumannii",105,2020,0
1,0.219047619047619,"Acinetobacter_baumannii",105,2020,0
1,0.228571428571429,"Acinetobacter_baumannii",105,2020,0
1,0.238095238095238,"Acinetobacter_baumannii",105,2020,0
1,0.247619047619048,"Acinetobacter_baumannii",105,2020,0
1,0.257142857142857,"Acinetobacter_baumannii",105,2020,0
1,0.266666666666667,"Acinetobacter_baumannii",105,2020,0
1,0.276190476190476,"Acinetobacter_baumannii",105,2020,0
1,0.285714285714286,"Acinetobacter_baumannii",105,2020,0
1,0.295238095238095,"Acinetobacter_baumannii",105,2020,0
1,0.304761904761905,"Acinetobacter_baumannii",105,2020,0
1,0.314285714285714,"Acinetobacter_baumannii",105,2020,0
1,0.323809523809524,"Acinetobacter_baumannii",105,2020,0
1,0.333333333333333,"Acinetobacter_baumannii",105,2020,0
1,0.342857142857143,"Acinetobacter_baumannii",105,2020,0
1,0.352380952380952,"Acinetobacter_baumannii",105,2020,0
1,0.361904761904762,"Acinetobacter_baumannii",105,2020,0
1,0.371428571428571,"Acinetobacter_baumannii",105,2020,0
1,0.380952380952381,"Acinetobacter_baumannii",105,2020,0
1,0.39047619047619,"Acinetobacter_baumannii",105,2020,0
1,0.4,"Acinetobacter_baumannii",105,2020,0
1,0.40952380952381,"Acinetobacter_baumannii",105,2020,0
1,0.419047619047619,"Acinetobacter_baumannii",105,2020,0
1,0.428571428571429,"Acinetobacter_baumannii",105,2020,0
1,0.438095238095238,"Acinetobacter_baumannii",105,2020,0
1,0.447619047619048,"Acinetobacter_baumannii",105,2020,0
1,0.457142857142857,"Acinetobacter_baumannii",105,2020,0
1,0.466666666666667,"Acinetobacter_baumannii",105,2020,0
1,0.476190476190476,"Acinetobacter_baumannii",105,2020,0
1,0.485714285714286,"Acinetobacter_baumannii",105,2020,0
1,0.495238095238095,"Acinetobacter_baumannii",105,2020,0
1,0.504761904761905,"Acinetobacter_baumannii",105,2020,0
1,0.514285714285714,"Acinetobacter_baumannii",105,2020,0
1,0.523809523809524,"Acinetobacter_baumannii",105,2020,0
1,0.533333333333333,"Acinetobacter_baumannii",105,2020,0
1,0.542857142857143,"Acinetobacter_baumannii",105,2020,0
1,0.552380952380952,"Acinetobacter_baumannii",105,2020,0
1,0.561904761904762,"Acinetobacter_baumannii",105,2020,0
1,0.571428571428571,"Acinetobacter_baumannii",105,2020,0
1,0.580952380952381,"Acinetobacter_baumannii",105,2020,0
1,0.59047619047619,"Acinetobacter_baumannii",105,2020,0
1,0.6,"Acinetobacter_baumannii",105,2020,0
1,0.60952380952381,"Acinetobacter_baumannii",105,2020,0
1,0.619047619047619,"Acinetobacter_baumannii",105,2020,0
1,0.628571428571429,"Acinetobacter_baumannii",105,2020,0
1,0.638095238095238,"Acinetobacter_baumannii",105,2020,0
1,0.647619047619048,"Acinetobacter_baumannii",105,2020,0
1,0.657142857142857,"Acinetobacter_baumannii",105,2020,0
1,0.666666666666667,"Acinetobacter_baumannii",105,2020,0
1,0.676190476190476,"Acinetobacter_baumannii",105,2020,0
0.999999103205904,0.685714285714286,"Acinetobacter_baumannii",105,2020,1e-06
0.999998355877491,0.695238095238095,"Acinetobacter_baumannii",105,2020,2e-06
0.999997459083396,0.704761904761905,"Acinetobacter_baumannii",105,2020,3e-06
0.9999965622893,0.714285714285714,"Acinetobacter_baumannii",105,2020,3e-06
0.976808755221397,0.723809523809524,"Acinetobacter_baumannii",105,2020,0.023191
0.976807858427301,0.733333333333333,"Acinetobacter_baumannii",105,2020,0.023192
0.976806961633205,0.742857142857143,"Acinetobacter_baumannii",105,2020,0.023193
0.953619154565302,0.752380952380952,"Acinetobacter_baumannii",105,2020,0.046381
0.930429852840573,0.761904761904762,"Acinetobacter_baumannii",105,2020,0.06957
0.907240252184478,0.771428571428571,"Acinetobacter_baumannii",105,2020,0.09276
0.907239504856065,0.780952380952381,"Acinetobacter_baumannii",105,2020,0.09276
0.884020160529132,0.79047619047619,"Acinetobacter_baumannii",105,2020,0.11598
0.884019263735036,0.8,"Acinetobacter_baumannii",105,2020,0.115981
0.860831456667133,0.80952380952381,"Acinetobacter_baumannii",105,2020,0.139169
0.860830559873037,0.819047619047619,"Acinetobacter_baumannii",105,2020,0.139169
0.837638717231704,0.828571428571429,"Acinetobacter_baumannii",105,2020,0.162361
0.81445031230107,0.838095238095238,"Acinetobacter_baumannii",105,2020,0.18555
0.791259366453832,0.847619047619048,"Acinetobacter_baumannii",105,2020,0.208741
0.76805900426859,0.857142857142857,"Acinetobacter_baumannii",105,2020,0.231941
0.744854606509918,0.866666666666667,"Acinetobacter_baumannii",105,2020,0.255145
0.721487291157206,0.876190476190476,"Acinetobacter_baumannii",105,2020,0.278513
0.696247320267143,0.885714285714286,"Acinetobacter_baumannii",105,2020,0.303753
0.673045164493709,0.895238095238095,"Acinetobacter_baumannii",105,2020,0.326955
0.626634874319539,0.904761904761905,"Acinetobacter_baumannii",105,2020,0.373365
0.626633977525443,0.914285714285714,"Acinetobacter_baumannii",105,2020,0.373366
0.580244612546837,0.923809523809524,"Acinetobacter_baumannii",105,2020,0.419755
0.533803382976367,0.933333333333333,"Acinetobacter_baumannii",105,2020,0.466197
0.464233983145353,0.942857142857143,"Acinetobacter_baumannii",105,2020,0.535766
0.417819657397752,0.952380952380952,"Acinetobacter_baumannii",105,2020,0.58218
0.348198243509191,0.961904761904762,"Acinetobacter_baumannii",105,2020,0.651802
0.278578025346091,0.971428571428571,"Acinetobacter_baumannii",105,2020,0.721422
1,0,"Acinetobacter_baumannii",18,2014,0
1,0.0555555555555556,"Acinetobacter_baumannii",18,2014,0
1,0.111111111111111,"Acinetobacter_baumannii",18,2014,0
1,0.166666666666667,"Acinetobacter_baumannii",18,2014,0
1,0.222222222222222,"Acinetobacter_baumannii",18,2014,0
1,0.277777777777778,"Acinetobacter_baumannii",18,2014,0
1,0.333333333333333,"Acinetobacter_baumannii",18,2014,0
0.999997439759679,0.388888888888889,"Acinetobacter_baumannii",18,2014,3e-06
0.999992745985757,0.444444444444444,"Acinetobacter_baumannii",18,2014,7e-06
0.999990185745436,0.5,"Acinetobacter_baumannii",18,2014,1e-05
0.933744394140463,0.555555555555556,"Acinetobacter_baumannii",18,2014,0.066256
0.867541699914232,0.611111111111111,"Acinetobacter_baumannii",18,2014,0.132458
0.8012545177574,0.666666666666667,"Acinetobacter_baumannii",18,2014,0.198745
0.735044569516926,0.722222222222222,"Acinetobacter_baumannii",18,2014,0.264955
0.662985325555892,0.777777777777778,"Acinetobacter_baumannii",18,2014,0.337015
0.530060635024941,0.833333333333333,"Acinetobacter_baumannii",18,2014,0.469939
1,0,"Acinetobacter_pittii",10,2020,0
1,0.1,"Acinetobacter_pittii",10,2020,0
0.999998163829835,0.2,"Acinetobacter_pittii",10,2020,2e-06
0.952637214701235,0.3,"Acinetobacter_pittii",10,2020,0.047363
0.900009517482023,0.4,"Acinetobacter_pittii",10,2020,0.09999
0.852654076863919,0.5,"Acinetobacter_pittii",10,2020,0.147346
0.757973798463799,0.6,"Acinetobacter_pittii",10,2020,0.242026
0.663256796660374,0.7,"Acinetobacter_pittii",10,2020,0.336743
1,0,"Aeromonas_hydrophila",16,2020,0
1,0.0625,"Aeromonas_hydrophila",16,2020,0
1,0.125,"Aeromonas_hydrophila",16,2020,0
1,0.1875,"Aeromonas_hydrophila",16,2020,0
1,0.25,"Aeromonas_hydrophila",16,2020,0
1,0.3125,"Aeromonas_hydrophila",16,2020,0
1,0.375,"Aeromonas_hydrophila",16,2020,0
0.999999778068803,0.4375,"Aeromonas_hydrophila",16,2020,0
0.999999556137607,0.5,"Aeromonas_hydrophila",16,2020,0
0.993108947577854,0.5625,"Aeromonas_hydrophila",16,2020,0.006891
0.973671059350838,0.625,"Aeromonas_hydrophila",16,2020,0.026329
0.966780317632367,0.6875,"Aeromonas_hydrophila",16,2020,0.03322
0.952992442576967,0.75,"Aeromonas_hydrophila",16,2020,0.047008
0.917014066665024,0.8125,"Aeromonas_hydrophila",16,2020,0.082986
1,0,"Alteromonas_mediterranea",12,2020,0
1,0.0833333333333334,"Alteromonas_mediterranea",12,2020,0
1,0.166666666666667,"Alteromonas_mediterranea",12,2020,0
1,0.25,"Alteromonas_mediterranea",12,2020,0
1,0.333333333333333,"Alteromonas_mediterranea",12,2020,0
1,0.416666666666667,"Alteromonas_mediterranea",12,2020,0
0.999998306776248,0.5,"Alteromonas_mediterranea",12,2020,2e-06
0.941877046895864,0.583333333333333,"Alteromonas_mediterranea",12,2020,0.058123
0.837251396655612,0.666666666666667,"Alteromonas_mediterranea",12,2020,0.162749
0.627914757697988,0.75,"Alteromonas_mediterranea",12,2020,0.372085
1,0,"Bacillus_amyloliquefaciens",25,2020,0
1,0.04,"Bacillus_amyloliquefaciens",25,2020,0
1,0.08,"Bacillus_amyloliquefaciens",25,2020,0
1,0.12,"Bacillus_amyloliquefaciens",25,2020,0
1,0.16,"Bacillus_amyloliquefaciens",25,2020,0
0.999999441072247,0.2,"Bacillus_amyloliquefaciens",25,2020,1e-06
0.999998882144494,0.24,"Bacillus_amyloliquefaciens",25,2020,1e-06
0.999997764288988,0.28,"Bacillus_amyloliquefaciens",25,2020,2e-06
0.985522187568701,0.32,"Bacillus_amyloliquefaciens",25,2020,0.014478
0.971054342682331,0.36,"Bacillus_amyloliquefaciens",25,2020,0.028946
0.971053783754578,0.4,"Bacillus_amyloliquefaciens",25,2020,0.028946
0.971052759053698,0.44,"Bacillus_amyloliquefaciens",25,2020,0.028947
0.95591708865712,0.48,"Bacillus_amyloliquefaciens",25,2020,0.044083
0.955915970801614,0.52,"Bacillus_amyloliquefaciens",25,2020,0.044084
0.941431544391905,0.56,"Bacillus_amyloliquefaciens",25,2020,0.058568
0.926934262643877,0.6,"Bacillus_amyloliquefaciens",25,2020,0.073066
0.897943145868965,0.64,"Bacillus_amyloliquefaciens",25,2020,0.102057
0.868945228806391,0.68,"Bacillus_amyloliquefaciens",25,2020,0.131055
0.839938275745144,0.72,"Bacillus_amyloliquefaciens",25,2020,0.160062
0.780811265002552,0.76,"Bacillus_amyloliquefaciens",25,2020,0.219189
0.741342209106051,0.8,"Bacillus_amyloliquefaciens",25,2020,0.258658
0.668881790506426,0.84,"Bacillus_amyloliquefaciens",25,2020,0.331118
0.625399353879517,0.88,"Bacillus_amyloliquefaciens",25,2020,0.374601
1,0,"Bacillus_anthracis",10,2014,0
1,0.1,"Bacillus_anthracis",10,2014,0
1,0.2,"Bacillus_anthracis",10,2014,0
1,0.3,"Bacillus_anthracis",10,2014,0
0.999996475274047,0.4,"Bacillus_anthracis",10,2014,4e-06
0.909112004041685,0.5,"Bacillus_anthracis",10,2014,0.090888
0.818219895903093,0.6,"Bacillus_anthracis",10,2014,0.18178
0.727334837216406,0.7,"Bacillus_anthracis",10,2014,0.272665
1,0,"Bacillus_anthracis",50,2020,0
1,0.02,"Bacillus_anthracis",50,2020,0
1,0.04,"Bacillus_anthracis",50,2020,0
1,0.0600000000000001,"Bacillus_anthracis",50,2020,0
1,0.08,"Bacillus_anthracis",50,2020,0
1,0.1,"Bacillus_anthracis",50,2020,0
1,0.12,"Bacillus_anthracis",50,2020,0
1,0.14,"Bacillus_anthracis",50,2020,0
1,0.16,"Bacillus_anthracis",50,2020,0
1,0.18,"Bacillus_anthracis",50,2020,0
1,0.2,"Bacillus_anthracis",50,2020,0
1,0.22,"Bacillus_anthracis",50,2020,0
1,0.24,"Bacillus_anthracis",50,2020,0
1,0.26,"Bacillus_anthracis",50,2020,0
1,0.28,"Bacillus_anthracis",50,2020,0
1,0.3,"Bacillus_anthracis",50,2020,0
1,0.32,"Bacillus_anthracis",50,2020,0
1,0.34,"Bacillus_anthracis",50,2020,0
1,0.36,"Bacillus_anthracis",50,2020,0
1,0.38,"Bacillus_anthracis",50,2020,0
1,0.4,"Bacillus_anthracis",50,2020,0
1,0.42,"Bacillus_anthracis",50,2020,0
1,0.44,"Bacillus_anthracis",50,2020,0
1,0.46,"Bacillus_anthracis",50,2020,0
1,0.48,"Bacillus_anthracis",50,2020,0
1,0.5,"Bacillus_anthracis",50,2020,0
1,0.52,"Bacillus_anthracis",50,2020,0
1,0.54,"Bacillus_anthracis",50,2020,0
1,0.56,"Bacillus_anthracis",50,2020,0
1,0.58,"Bacillus_anthracis",50,2020,0
1,0.6,"Bacillus_anthracis",50,2020,0
1,0.62,"Bacillus_anthracis",50,2020,0
1,0.64,"Bacillus_anthracis",50,2020,0
0.99999919280781,0.66,"Bacillus_anthracis",50,2020,1e-06
0.99999838561562,0.68,"Bacillus_anthracis",50,2020,2e-06
0.99999757842343,0.7,"Bacillus_anthracis",50,2020,2e-06
0.99999677123124,0.72,"Bacillus_anthracis",50,2020,3e-06
0.979183455143119,0.74,"Bacillus_anthracis",50,2020,0.020817
0.95836543043389,0.76,"Bacillus_anthracis",50,2020,0.041635
0.937546867596534,0.78,"Bacillus_anthracis",50,2020,0.062453
0.916733820572477,0.8,"Bacillus_anthracis",50,2020,0.083266
0.895919428228103,0.82,"Bacillus_anthracis",50,2020,0.104081
0.87510678480014,0.84,"Bacillus_anthracis",50,2020,0.124893
0.833475578534822,0.86,"Bacillus_anthracis",50,2020,0.166524
0.791830919066337,0.88,"Bacillus_anthracis",50,2020,0.208169
0.771014643273519,0.9,"Bacillus_anthracis",50,2020,0.228985
0.750190699154897,0.92,"Bacillus_anthracis",50,2020,0.249809
0.729377786662871,0.94,"Bacillus_anthracis",50,2020,0.270622
1,0,"Bacillus_cereus",13,2012,0
0.999999659914515,0.0769230769230769,"Bacillus_cereus",13,2012,0
0.99999931982903,0.153846153846154,"Bacillus_cereus",13,2012,1e-06
0.999998979743545,0.230769230769231,"Bacillus_cereus",13,2012,1e-06
0.991225511081884,0.307692307692308,"Bacillus_cereus",13,2012,0.008774
0.991224604187257,0.384615384615385,"Bacillus_cereus",13,2012,0.008775
0.991224264101772,0.461538461538462,"Bacillus_cereus",13,2012,0.008776
0.982458957491751,0.538461538461538,"Bacillus_cereus",13,2012,0.017541
0.964115596643424,0.615384615384615,"Bacillus_cereus",13,2012,0.035884
0.92027381642741,0.692307692307692,"Bacillus_cereus",13,2012,0.079726
0.893955394274423,0.769230769230769,"Bacillus_cereus",13,2012,0.106045
1,0,"Bacillus_cereus",14,2014,0
0.999999684827799,0.0714285714285714,"Bacillus_cereus",14,2014,0
0.999999369655599,0.142857142857143,"Bacillus_cereus",14,2014,1e-06
0.999999054483398,0.214285714285714,"Bacillus_cereus",14,2014,1e-06
0.991868294580109,0.285714285714286,"Bacillus_cereus",14,2014,0.008132
0.991867454120908,0.357142857142857,"Bacillus_cereus",14,2014,0.008133
0.991867138948707,0.428571428571429,"Bacillus_cereus",14,2014,0.008133
0.983743943178234,0.5,"Bacillus_cereus",14,2014,0.016256
0.96674434260647,0.571428571428571,"Bacillus_cereus",14,2014,0.033256
0.942353901401108,0.642857142857143,"Bacillus_cereus",14,2014,0.057646
0.869097954049154,0.714285714285714,"Bacillus_cereus",14,2014,0.130902
0.82846784497646,0.785714285714286,"Bacillus_cereus",14,2014,0.171532
1,0,"Bacillus_cereus",47,2020,0
1,0.0212765957446809,"Bacillus_cereus",47,2020,0
1,0.0425531914893617,"Bacillus_cereus",47,2020,0
1,0.0638297872340425,"Bacillus_cereus",47,2020,0
1,0.0851063829787234,"Bacillus_cereus",47,2020,0
1,0.106382978723404,"Bacillus_cereus",47,2020,0
1,0.127659574468085,"Bacillus_cereus",47,2020,0
1,0.148936170212766,"Bacillus_cereus",47,2020,0
1,0.170212765957447,"Bacillus_cereus",47,2020,0
1,0.191489361702128,"Bacillus_cereus",47,2020,0
1,0.212765957446808,"Bacillus_cereus",47,2020,0
0.999999758243075,0.234042553191489,"Bacillus_cereus",47,2020,0
0.99999951648615,0.25531914893617,"Bacillus_cereus",47,2020,0
0.999999274729225,0.276595744680851,"Bacillus_cereus",47,2020,1e-06
0.999998831508196,0.297872340425532,"Bacillus_cereus",47,2020,1e-06
0.999998589751271,0.319148936170213,"Bacillus_cereus",47,2020,1e-06
0.999998347994346,0.340425531914894,"Bacillus_cereus",47,2020,2e-06
0.999998106237421,0.361702127659574,"Bacillus_cereus",47,2020,2e-06
0.999997864480496,0.382978723404255,"Bacillus_cereus",47,2020,2e-06
0.999997622723571,0.404255319148936,"Bacillus_cereus",47,2020,2e-06
0.993765048613087,0.425531914893617,"Bacillus_cereus",47,2020,0.006235
0.987528566098982,0.446808510638298,"Bacillus_cereus",47,2020,0.012471
0.981291761242311,0.468085106382979,"Bacillus_cereus",47,2020,0.018708
0.981291519485386,0.48936170212766,"Bacillus_cereus",47,2020,0.018708
0.981291277728461,0.51063829787234,"Bacillus_cereus",47,2020,0.018709
0.975055036971282,0.531914893617021,"Bacillus_cereus",47,2020,0.024945
0.968821294368993,0.553191489361702,"Bacillus_cereus",47,2020,0.031179
0.962585214783097,0.574468085106383,"Bacillus_cereus",47,2020,0.037415
0.956346717627952,0.595744680851064,"Bacillus_cereus",47,2020,0.043653
0.950107092273823,0.617021276595745,"Bacillus_cereus",47,2020,0.049893
0.93763344226766,0.638297872340426,"Bacillus_cereus",47,2020,0.062367
0.937632999046631,0.659574468085106,"Bacillus_cereus",47,2020,0.062367
0.937632757289706,0.680851063829787,"Bacillus_cereus",47,2020,0.062367
0.92516285451588,0.702127659574468,"Bacillus_cereus",47,2020,0.074837
0.912693112913337,0.723404255319149,"Bacillus_cereus",47,2020,0.087307
0.899512847708408,0.74468085106383,"Bacillus_cereus",47,2020,0.100487
0.893276445779945,0.765957446808511,"Bacillus_cereus",47,2020,0.106724
0.880236681641224,0.787234042553192,"Bacillus_cereus",47,2020,0.119763
0.874005678950752,0.808510638297872,"Bacillus_cereus",47,2020,0.125994
0.855309648917773,0.829787234042553,"Bacillus_cereus",47,2020,0.14469
0.836600644596489,0.851063829787234,"Bacillus_cereus",47,2020,0.163399
0.805434792375325,0.872340425531915,"Bacillus_cereus",47,2020,0.194565
0.788534573073589,0.893617021276596,"Bacillus_cereus",47,2020,0.211465
0.769814971740428,0.914893617021277,"Bacillus_cereus",47,2020,0.230185
0.71362304704223,0.936170212765957,"Bacillus_cereus",47,2020,0.286377
1,0,"Bacillus_cytotoxicus",11,2020,0
1,0.0909090909090909,"Bacillus_cytotoxicus",11,2020,0
1,0.181818181818182,"Bacillus_cytotoxicus",11,2020,0
1,0.272727272727273,"Bacillus_cytotoxicus",11,2020,0
1,0.363636363636364,"Bacillus_cytotoxicus",11,2020,0
1,0.454545454545455,"Bacillus_cytotoxicus",11,2020,0
1,0.545454545454545,"Bacillus_cytotoxicus",11,2020,0
1,0.636363636363636,"Bacillus_cytotoxicus",11,2020,0
1,0.727272727272727,"Bacillus_cytotoxicus",11,2020,0
1,0,"Bacillus_licheniformis",15,2020,0
1,0.0666666666666667,"Bacillus_licheniformis",15,2020,0
1,0.133333333333333,"Bacillus_licheniformis",15,2020,0
1,0.2,"Bacillus_licheniformis",15,2020,0
1,0.266666666666667,"Bacillus_licheniformis",15,2020,0
0.999996176902373,0.333333333333333,"Bacillus_licheniformis",15,2020,4e-06
0.999992990987684,0.4,"Bacillus_licheniformis",15,2020,7e-06
0.999985344792431,0.466666666666667,"Bacillus_licheniformis",15,2020,1.5e-05
0.999981521694804,0.533333333333333,"Bacillus_licheniformis",15,2020,1.8e-05
0.999977698597178,0.6,"Bacillus_licheniformis",15,2020,2.2e-05
0.901092641301688,0.666666666666667,"Bacillus_licheniformis",15,2020,0.098907
0.791366553502977,0.733333333333333,"Bacillus_licheniformis",15,2020,0.208633
0.692485956488051,0.8,"Bacillus_licheniformis",15,2020,0.307514
1,0,"Bacillus_subtilis",24,2014,0
1,0.0416666666666666,"Bacillus_subtilis",24,2014,0
1,0.0833333333333334,"Bacillus_subtilis",24,2014,0
1,0.125,"Bacillus_subtilis",24,2014,0
1,0.166666666666667,"Bacillus_subtilis",24,2014,0
1,0.208333333333333,"Bacillus_subtilis",24,2014,0
1,0.25,"Bacillus_subtilis",24,2014,0
1,0.291666666666667,"Bacillus_subtilis",24,2014,0
1,0.333333333333333,"Bacillus_subtilis",24,2014,0
1,0.375,"Bacillus_subtilis",24,2014,0
0.999999848736038,0.416666666666667,"Bacillus_subtilis",24,2014,0
0.996091061913348,0.458333333333333,"Bacillus_subtilis",24,2014,0.003909
0.996090910649387,0.5,"Bacillus_subtilis",24,2014,0.003909
0.992180585976419,0.541666666666667,"Bacillus_subtilis",24,2014,0.007819
0.984363491333584,0.583333333333333,"Bacillus_subtilis",24,2014,0.015637
0.976545363053677,0.625,"Bacillus_subtilis",24,2014,0.023455
0.96872630197934,0.666666666666667,"Bacillus_subtilis",24,2014,0.031274
0.960907619064907,0.708333333333333,"Bacillus_subtilis",24,2014,0.039092
0.956987638709053,0.75,"Bacillus_subtilis",24,2014,0.043012
0.941342785314085,0.791666666666667,"Bacillus_subtilis",24,2014,0.058657
0.929624895627867,0.833333333333333,"Bacillus_subtilis",24,2014,0.070375
0.867179930499252,0.875,"Bacillus_subtilis",24,2014,0.13282
1,0,"Bacillus_subtilis",67,2020,0
1,0.0149253731343284,"Bacillus_subtilis",67,2020,0
1,0.0298507462686567,"Bacillus_subtilis",67,2020,0
1,0.0447761194029851,"Bacillus_subtilis",67,2020,0
1,0.0597014925373134,"Bacillus_subtilis",67,2020,0
1,0.0746268656716418,"Bacillus_subtilis",67,2020,0
1,0.0895522388059702,"Bacillus_subtilis",67,2020,0
1,0.104477611940298,"Bacillus_subtilis",67,2020,0
1,0.119402985074627,"Bacillus_subtilis",67,2020,0
1,0.134328358208955,"Bacillus_subtilis",67,2020,0
1,0.149253731343284,"Bacillus_subtilis",67,2020,0
1,0.164179104477612,"Bacillus_subtilis",67,2020,0
1,0.17910447761194,"Bacillus_subtilis",67,2020,0
1,0.194029850746269,"Bacillus_subtilis",67,2020,0
1,0.208955223880597,"Bacillus_subtilis",67,2020,0
1,0.223880597014925,"Bacillus_subtilis",67,2020,0
1,0.238805970149254,"Bacillus_subtilis",67,2020,0
1,0.253731343283582,"Bacillus_subtilis",67,2020,0
1,0.26865671641791,"Bacillus_subtilis",67,2020,0
1,0.283582089552239,"Bacillus_subtilis",67,2020,0
1,0.298507462686567,"Bacillus_subtilis",67,2020,0
1,0.313432835820896,"Bacillus_subtilis",67,2020,0
1,0.328358208955224,"Bacillus_subtilis",67,2020,0
1,0.343283582089552,"Bacillus_subtilis",67,2020,0
1,0.358208955223881,"Bacillus_subtilis",67,2020,0
1,0.373134328358209,"Bacillus_subtilis",67,2020,0
1,0.388059701492537,"Bacillus_subtilis",67,2020,0
1,0.402985074626866,"Bacillus_subtilis",67,2020,0
1,0.417910447761194,"Bacillus_subtilis",67,2020,0
1,0.432835820895522,"Bacillus_subtilis",67,2020,0
1,0.447761194029851,"Bacillus_subtilis",67,2020,0
1,0.462686567164179,"Bacillus_subtilis",67,2020,0
1,0.477611940298508,"Bacillus_subtilis",67,2020,0
1,0.492537313432836,"Bacillus_subtilis",67,2020,0
1,0.507462686567164,"Bacillus_subtilis",67,2020,0
1,0.522388059701492,"Bacillus_subtilis",67,2020,0
0.999999909006009,0.537313432835821,"Bacillus_subtilis",67,2020,0
0.999999833177683,0.552238805970149,"Bacillus_subtilis",67,2020,0
0.999999742183692,0.567164179104478,"Bacillus_subtilis",67,2020,0
0.997648381626372,0.582089552238806,"Bacillus_subtilis",67,2020,0.002352
0.997648290632381,0.597014925373134,"Bacillus_subtilis",67,2020,0.002352
0.995296611596092,0.611940298507463,"Bacillus_subtilis",67,2020,0.004703
0.995296520602102,0.626865671641791,"Bacillus_subtilis",67,2020,0.004703
0.992944022619893,0.641791044776119,"Bacillus_subtilis",67,2020,0.007056
0.992943946791568,0.656716417910448,"Bacillus_subtilis",67,2020,0.007056
0.990592480074591,0.671641791044776,"Bacillus_subtilis",67,2020,0.009408
0.9905923890806,0.686567164179104,"Bacillus_subtilis",67,2020,0.009408
0.985889956113599,0.701492537313433,"Bacillus_subtilis",67,2020,0.01411
0.985889880285273,0.716417910447761,"Bacillus_subtilis",67,2020,0.01411
0.983537761444694,0.73134328358209,"Bacillus_subtilis",67,2020,0.016462
0.978834327543791,0.746268656716418,"Bacillus_subtilis",67,2020,0.021166
0.974130711654906,0.761194029850746,"Bacillus_subtilis",67,2020,0.025869
0.969427732723958,0.776119402985075,"Bacillus_subtilis",67,2020,0.030572
0.96472434432005,0.791044776119403,"Bacillus_subtilis",67,2020,0.035276
0.960018938882674,0.805970149253731,"Bacillus_subtilis",67,2020,0.039981
0.955298367780121,0.82089552238806,"Bacillus_subtilis",67,2020,0.044702
0.948238644480715,0.835820895522388,"Bacillus_subtilis",67,2020,0.051761
0.945880550368057,0.850746268656716,"Bacillus_subtilis",67,2020,0.054119
